"X.U.FEFF.id","title","collection","english_speaking","budget","budget_boxcox","popularity","popularity_boxcox","runtime","mes","year","productoras","reparto","produccion","revenue","revenue_boxcox","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science_Fiction","Thriller","Tv_movie","War","Western"
1260,"Killing Zoe","No","Yes",1500000,80.9385963793741,4.948569,2.0521245558848,96,"Octubre",1993,2,30,33,418961,26.4936548071136,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1261,"Take Shelter","No","Yes",5000000,104.336207394328,5.59686,2.25473976259996,120,"Noviembre",2011,3,68,28,3099314,34.5786136058826,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1262,"In the House","No","No",18000000,136.261725024739,9.617662,3.24021103209376,105,"Septiembre",2012,26,21,12,11879046,40.9891951032685,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
1264,"Atlas Shrugged Part I","Yes","Yes",15000000,131.203496371333,3.4949,1.51853683924786,97,"Abril",2011,0,50,2,4627375,36.4016548774255,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0"
1265,"The Soloist","No","Yes",60000000,174.721590936902,11.328316,3.57110494758542,109,"Abril",2009,272,106,131,31720158,46.2514257018697,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1267,"Pokémon: Spell of the Unknown","Yes","No",16000000,132.972966146122,10.264597,3.36985337445573,93,"Julio",2000,9,8,10,68411275,50.7453122001124,"1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
1269,"Can't Hardly Wait","No","Yes",10000000,120.594321575479,6.426937,2.49145245074156,100,"Junio",1998,91,87,38,25605015,45.0595304585676,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1270,"For Me and My Gal","No","Yes",802000,70.8236834035087,6.165341,2.41928917090149,104,"Octubre",1942,84,2,9,4371000,36.1379273285409,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
1271,"John Carter","No","Yes",260000000,235.970941186236,14.670353,4.12790502860856,132,"Marzo",2012,62,99,424,284139100,60.0411228952854,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
1273,"Mary Poppins","No","Yes",6000000,108.396657763303,15.11549,4.19511396204409,139,"Agosto",1964,5,29,24,102272727,53.2376880110437,"0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
1274,"Crazy/Beautiful","No","Yes",13000000,127.360584035269,6.236729,2.43919146507044,99,"Junio",2001,63,36,108,16929123,42.8279120380549,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1275,"The Bounty","No","Yes",25000000,145.854408413629,7.492912,2.76588155723394,132,"Mayo",1984,8,112,69,8613462,39.3762125854308,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
1276,"The Hills Have Eyes","Yes","Yes",230000,54.0630094021555,4.788002,1.99909518276788,89,"Julio",1977,0,10,21,25000000,44.9280271653059,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
1279,"Shocker","No","Yes",5000000,104.336207394328,5.587765,2.25201399542013,109,"Octubre",1989,4,36,97,16554699,42.7098923043522,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
1280,"Queen of Spades: The Dark Rite","No","No",1000000,74.2446596230558,1.896218,0.705400426914766,93,"Septiembre",2015,0,2,3,2228115,33.1314203712277,"0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0"
1281,"In This Corner of the World","No","No",13500000,128.36343041983,2.914029,1.26104659681774,128,"Noviembre",2016,0,7,6,19204593,43.4983651616033,"0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1283,"Topaz","No","Yes",4000000,99.5639552591275,5.757907,2.30249997020059,143,"Diciembre",1969,188,16,64,6000000,37.6228217902515,"1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
1284,"The Face of Love","No","Yes",4000000,99.5639552591275,2.999052,1.3008578228063,92,"Octubre",2013,2,54,32,350006,25.8432638287795,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1285,"Like Water for Chocolate","No","No",2000000,86.0282101513042,4.126083,1.76631388040356,105,"Abril",1992,0,5,27,21665468,44.1473002027528,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1286,"Gremlins 2: The New Batch","Yes","Yes",50000000,168.286210788787,14.383185,4.08378598012378,106,"Junio",1990,225,141,156,41482207,47.7811505605257,"0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
1287,"Sudden Impact","Yes","Yes",22000000,142.046448741064,9.737907,3.26475965801196,117,"Diciembre",1983,202,53,81,67642693,50.6767190001036,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
1288,"Grand Hotel","No","Yes",700000,68.7886580797277,11.118844,3.53255342848636,112,"Mayo",1932,84,46,27,2594000,33.792223562303,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1289,"Battle for the Planet of the Apes","Yes","Yes",1700000,83.117017391616,11.644764,3.62840911929563,93,"Junio",1973,138,46,33,8844595,39.5071350983852,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
1290,"Creature from the Black Lagoon","Yes","Yes",24000000,144.627786973885,7.390658,2.74079099527206,79,"Marzo",1954,3,8,36,1300000,30.8690304795063,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
1291,"Club Paradise","No","Yes",15000000,131.203496371333,4.079853,1.74910478919229,96,"Julio",1986,202,91,66,12308521,41.1706091645172,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1292,"A Passage to India","No","Yes",8000000,115.112443398143,11.842837,3.66372461769939,163,"Diciembre",1984,95,16,4,27187653,45.3907405907084,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
1293,"Deep Rising","No","Yes",45000000,164.67290951358,6.922458,2.62269622139989,106,"Enero",1998,32,68,306,11203026,40.691312297159,"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
1294,"Vantage Point","No","Yes",40000000,160.722700867,7.001645,2.64305447939674,90,"Febrero",2008,164,154,62,151161491,55.7573217982164,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1295,"The Wiz","No","Yes",24000000,144.627786973885,4.233081,1.80563236566256,134,"Octubre",1978,190,21,37,21049053,43.9912343151092,"0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0"
1296,"Jaws 3-D","Yes","Yes",20500000,139.984233388367,16.603041,4.41012627635538,99,"Marzo",1983,188,47,39,87987055,52.2933774343634,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
1297,"Dracula 2000","Yes","Yes",28000000,149.312678841594,6.000716,2.37277046070442,99,"Diciembre",2000,23,74,175,33000337,46.4744275604393,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
1298,"Car 54, Where Are You?","No","Yes",10700000,122.305380671899,1.060709,0.0594616822552848,89,"Enero",1994,24,50,11,1238080,30.6700654024696,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1299,"Phantoms","No","Yes",28000000,149.312678841594,10.754614,3.46429152659814,91,"Enero",1998,63,73,71,5624282,37.3158568057648,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0"
1301,"Warm Bodies","No","Yes",35000000,156.355440463085,10.430238,3.40212278120632,97,"Enero",2013,24,60,95,116980662,54.0931191556535,"0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
1302,"Sleepwalking","No","Yes",5000000,104.336207394328,11.823889,3.66036424304583,101,"Enero",2008,16,54,0,204660,23.9706062097618,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1303,"Heaven's Gate","No","Yes",44000000,163.912013777016,4.393576,1.86332528967942,219,"Noviembre",1980,53,161,49,3484331,35.1036761743117,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1"
1304,"Mr. Smith Goes to Washington","No","Yes",1500000,80.9385963793741,8.168694,2.92594888680284,129,"Octubre",1939,91,0,0,9600000,39.9145457680528,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1305,"The Red Turtle","No","No",18000000,136.261725024739,12.874084,3.84119982036562,80,"Junio",2016,28,0,10,921974,29.4886118700613,"0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
1306,"RockNRolla","No","Yes",18000000,136.261725024739,7.263988,2.70937010611117,114,"Septiembre",2008,237,119,68,25739015,45.0882774023301,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
1307,"Kiss of the Dragon","No","Yes",25000000,145.854408413629,7.637345,2.80091661717988,98,"Julio",2001,153,44,74,64437847,50.3829187911005,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
1308,"Terri","No","Yes",20000000,139.269990590722,2.69722,1.15570854209681,105,"Julio",2011,3,38,19,144633,22.8115494515878,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1309,"The Cat's Meow","No","Yes",7000000,111.947141871401,13.546984,3.9516997882578,114,"Agosto",2001,13,58,15,3646994,35.30994185712,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
1310,"Gone Girl","No","Yes",61000000,175.31670857157,154.801009,11.7956896072393,145,"Octubre",2014,205,122,265,369330363,61.9020878396683,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
1312,"A Man for All Seasons","No","Yes",3900000,99.0358274630924,6.997888,2.64209224093045,120,"Diciembre",1966,61,60,34,28350000,45.6231149741961,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
1313,"Identity","No","Yes",30000000,151.456732226595,17.955897,4.59425111317154,90,"Abril",2003,65,145,171,90259536,52.4524254544065,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
1314,"Beauty and the Beast","No","No",33000000,154.467722714553,19.628834,4.80896659528828,112,"Febrero",2014,39,22,9,49100000,48.7635668969502,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
1315,"Incarnate","No","Yes",5000000,104.336207394328,15.909181,4.31158925481904,91,"Diciembre",2016,30,24,114,6341855,37.8874410986115,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
1316,"The Elephant Man","No","Yes",5000000,104.336207394328,8.405672,2.97988017443832,124,"Octubre",1980,2,86,116,26010864,45.1461855597994,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
1317,"Friday the 13th: A New Beginning","Yes","Yes",2200000,87.7800368129044,9.094477,3.13082616760953,92,"Marzo",1985,163,22,50,21930418,44.2131560792296,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
1318,"The Guide","No","Yes",722083,69.2484562616218,0.817488,-0.19554848779148,120,"Noviembre",2014,0,0,0,499168,27.1385269161036,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
1319,"Used Cars","No","Yes",8000000,115.112443398143,6.963023,2.63314536174741,113,"Julio",1980,61,72,102,11715321,40.9184786521033,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1320,"Idiocracy","No","Yes",30000000,151.456732226595,12.130803,3.7143374747717,84,"Septiembre",2006,138,112,9,495303,27.1096702965882,"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
1321,"San Andreas","No","Yes",110000000,197.884346940582,20.547925,4.92151573144947,114,"Mayo",2015,313,90,447,470490832,63.6639692828005,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1322,"Blade: Trinity","Yes","Yes",65000000,177.62182380179,18.860681,4.71203545226539,123,"Diciembre",2004,84,102,388,128905366,54.718299819201,"1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0"
1323,"Paranoid Park","No","Yes",25000000,145.854408413629,6.198003,2.42841493431173,85,"Mayo",2007,7,2,24,486021,27.0395330914682,"0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
1324,"Squanto: A Warrior's Tale","No","Yes",4000000,99.5639552591275,1.935006,0.730009254969405,102,"Octubre",1994,62,30,46,3337685,34.9101530077775,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
1325,"Everybody Dies But Me","No","No",463455,62.9471927863777,0.689004,-0.35244801350935,80,"Mayo",2008,0,6,0,235432,24.4497876465165,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1326,"Eden Lake","No","Yes",17000000,134.65606100395,12.515435,3.78064486634927,91,"Septiembre",2008,2,27,78,3983997,35.7121765388533,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
1327,"Little Manhattan","No","Yes",20000000,139.269990590722,9.394353,3.19404533434695,84,"Septiembre",2005,73,53,50,1117920,30.2569689451883,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1328,"The Eagle","No","Yes",25000000,145.854408413629,6.196929,2.4281153946224,114,"Febrero",2011,44,78,212,27122040,45.3773583924714,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1329,"Daddy's Dyin'... Who's Got the Will?","No","Yes",13000000,127.360584035269,0.284911,-1.04619985822079,95,"Mayo",1990,84,33,15,1373728,31.0951031648074,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1330,"Madame Bovary","No","No",13100000,127.563592020368,1.233405,0.216520381490909,136,"Abril",1991,4,8,6,1942423,32.5436141520579,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0"
1331,"Shoot the Moon","No","Yes",8000000,115.112443398143,1.194891,0.182896321190548,124,"Enero",1982,88,40,14,8100000,39.0736659042372,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1332,"Wadjda","No","No",18000000,136.261725024739,5.451273,2.2107292601818,98,"Agosto",2012,0,0,16,1347747,31.0167114389678,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1333,"Transformers: Revenge of the Fallen","Yes","Yes",150000000,210.867994188328,4.351756,1.84843635638343,150,"Junio",2009,240,227,401,836297228,68.025411131336,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
1335,"The Green Hornet","No","Yes",120000000,201.445895866669,7.888013,2.86063571152615,119,"Enero",2011,21,78,160,227817248,58.5107402644382,"1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1337,"Rooster Cogburn","No","Yes",16500000,133.824715836704,12.140407,3.71601091098267,108,"Octubre",1975,0,43,20,8022000,39.0262037473137,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
1338,"But I'm a Cheerleader","No","Yes",1200000,77.1875914758614,4.928139,2.04544479091122,85,"Septiembre",1999,0,75,0,2600000,33.8023423075217,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1339,"The Secret of Moonacre","No","Yes",12000000,125.258554234868,12.01334,3.69379485309883,103,"Septiembre",2008,20,27,37,7070330,38.4109904947279,"0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0"
1340,"The Spy","No","No",6000000,108.396657763303,1.822246,0.657474784462996,99,"Abril",2012,15,28,23,4588176,36.3621968793524,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
1341,"Ghost Ship","No","Yes",35000000,156.355440463085,13.955376,4.01690138688082,91,"Octubre",2002,255,45,310,68349884,50.7398588267387,"0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0"
1342,"The Vow","No","Yes",30000000,151.456732226595,9.524298,3.22100171113625,104,"Febrero",2012,33,44,21,196114570,57.4917961327122,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1343,"A War","No","No",15000000,131.203496371333,4.749622,1.98623582663491,115,"Septiembre",2015,0,4,2,1113277,30.2402178930588,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
1344,"Action Jackson","No","Yes",7000000,111.947141871401,14.054862,4.03258197307104,96,"Febrero",1988,17,80,72,20256975,43.784540074355,"1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1346,"Lone Survivor","No","Yes",40000000,160.722700867,10.855502,3.48335940695868,121,"Diciembre",2013,203,72,176,149295601,55.6756986027034,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
1348,"Zookeeper","No","Yes",80000000,185.365393871588,11.341084,3.57343859844028,102,"Julio",2011,202,141,33,169852759,56.5284278387382,"0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
1349,"Orca: The Killer Whale","No","Yes",6000000,108.396657763303,5.253453,2.1495903455432,92,"Julio",1977,6,40,56,14717854,42.0936093628139,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
1350,"Anonymous","No","Yes",30000000,151.456732226595,13.413895,3.93015454386898,130,"Octubre",2011,97,90,10,15395087,42.3284914347624,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
1351,"The Comedians","No","Yes",14000000,129.336989489283,2.86317,1.23684225039079,152,"Octubre",1967,84,51,3,5200000,36.9461880821325,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1352,"Pulse","Yes","Yes",38000000,159.031298802529,10.307277,3.37820275161491,90,"Agosto",2006,23,54,94,29907685,45.9214314553068,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
1353,"Turbulence","Yes","Yes",55000000,171.62108251309,5.304043,2.16537717823395,100,"Enero",1997,89,110,72,11466088,40.8091029125037,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
1354,"Love & Other Drugs","No","Yes",30000000,151.456732226595,7.575696,2.786019671889,112,"Noviembre",2010,109,92,61,102820008,53.2714465000204,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1356,"Memoirs of a Geisha","No","Yes",85000000,187.687609769986,7.680762,2.8113575170616,145,"Diciembre",2005,105,56,144,162242962,56.2241795664902,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0"
1358,"The Satanic Rites of Dracula","Yes","Yes",1250000,77.8613504334998,2.067929,0.811808854000554,87,"Noviembre",1973,3,24,12,544476,27.462596453929,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
1359,"Stir Crazy","No","Yes",35000000,156.355440463085,6.481464,2.50623411807697,111,"Diciembre",1980,61,42,41,101300000,53.1772829735874,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1360,"Empire State","No","Yes",11000000,123.011368782228,9.003792,3.11142121038914,94,"Septiembre",2013,17,74,103,3639345,35.3004298239159,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1361,"American Warships","No","Yes",60000000,174.721590936902,3.985291,1.71347436445123,90,"Mayo",2012,2,12,2,1000000,29.8107170553497,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
1363,"Hannah Montana: The Movie","No","Yes",35000000,156.355440463085,6.332878,2.46574642309308,102,"Abril",2009,62,32,153,155545279,55.9455786543486,"0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0"
1364,"All Night Long","No","Yes",2800000,92.364718061517,0.708186,-0.327790328976679,87,"Marzo",1981,188,51,31,10000000,40.1187233627273,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
1365,"Cell 211","No","No",5700000,107.239306718205,8.075698,2.90448562781694,110,"Noviembre",2009,9,11,2,19300483,43.5250174740511,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1367,"Tracers","No","Yes",11000000,123.011368782228,9.056173,3.12264639969314,94,"Enero",2015,5,22,43,593683,27.788135268926,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1368,"The Trouble with Harry","No","Yes",1200000,77.1875914758614,6.486117,2.5074914582215,99,"Octubre",1955,163,17,78,7000000,38.3626181821045,"0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
1369,"3 Strikes","No","Yes",6000000,108.396657763303,0.651625,-0.401913197633785,82,"Marzo",2000,0,44,4,9000000,39.5934419641284,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
1370,"War of the Arrows","No","No",8000000,115.112443398143,7.030308,2.65038374255029,122,"Agosto",2011,2,3,4,49000000,48.7515877741197,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
1371,"The Women","No","Yes",16000000,132.972966146122,6.62363,2.54436868160202,114,"Septiembre",2008,75,86,0,50007546,48.8712902770185,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1372,"Thumbsucker","No","Yes",15000000,131.203496371333,5.884228,2.33931149876112,96,"Enero",2005,9,60,55,1919197,32.4924679589753,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1374,"Stolen","No","Yes",35000000,156.355440463085,7.759429,2.83017055596319,96,"Mayo",2012,34,64,112,2106557,32.8901259414822,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1375,"Marvin's Room","No","Yes",23000000,143.359571921397,5.307984,2.1666025520649,98,"Diciembre",1996,63,117,151,12803305,41.3726784185832,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1376,"Never Back Down","Yes","Yes",20000000,139.269990590722,14.753931,4.14063183782294,115,"Marzo",2008,30,44,257,41627431,47.8013472187887,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1378,"The Princess Diaries","Yes","Yes",37000000,158.158742384934,7.387171,2.73993110011435,115,"Agosto",2001,62,94,64,165335153,56.3493267112656,"0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
1379,"Running with Scissors","No","Yes",12000000,125.258554234868,4.926507,2.04491035893617,116,"Octubre",2006,53,113,70,6754898,38.1905496233582,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1380,"The Edge of Heaven","No","No",3800000,98.4967527040809,10.083019,3.33405761247927,122,"Septiembre",2007,9,2,10,17804565,43.0949402917244,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1381,"Visaranai","No","No",325000,58.2916877078993,0.867549,-0.139097705973542,118,"Febrero",2016,0,9,8,1600000,31.7265038865258,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1382,"Some Like It Hot","No","Yes",2883848,92.9409872836756,11.845107,3.66412694332712,122,"Marzo",1959,5,67,83,25000000,44.9280271653059,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
1383,"The Disappearance of Alice Creed","No","Yes",800000,70.78582832552,7.271526,2.71125061710881,100,"Septiembre",2009,9,20,70,867714,29.2498191910385,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1384,"Dante's Peak","No","Yes",116000000,200.050863346421,7.240753,2.70356504347685,108,"Febrero",1997,192,62,298,178127760,56.8456515359998,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
1385,"Bringing Down the House","No","Yes",20000000,139.269990590722,5.762343,2.30380220475359,105,"Marzo",2003,67,102,64,132675402,54.9051325564279,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
1386,"The Beaver","No","Yes",21000000,140.68467292881,5.484379,2.22080871912307,91,"Febrero",2011,58,38,129,970816,29.6929788301727,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1387,"All the King's Men","No","Yes",55000000,171.62108251309,7.991168,2.88482567686482,125,"Septiembre",2006,122,99,154,9450897,39.836473450102,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1388,"Paranormal Activity 3","Yes","Yes",5000000,104.336207394328,10.996308,3.50976552398951,83,"Octubre",2011,186,13,105,205703818,57.8147609610625,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
1390,"Sleepers","No","Yes",44000000,163.912013777016,9.198283,3.152873231554,147,"Octubre",1996,212,132,91,165615285,56.3605599022447,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1391,"Frequency","No","Yes",31000000,152.486141658412,10.163266,3.34993245454864,118,"Abril",2000,75,62,400,68106245,50.7181727766435,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0"
1392,"The Broken Circle Breakdown","No","No",8000000,115.112443398143,12.507625,3.77931277579997,112,"Octubre",2012,0,5,2,5475058,37.1887933660676,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
1393,"Wreck-It Ralph","Yes","Yes",165000000,215.022347074941,13.697597,3.97590394715004,108,"Noviembre",2012,2,195,103,471222889,63.6754229605554,"0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
1394,"Planes: Fire & Rescue","Yes","Yes",50000000,168.286210788787,7.579855,2.78702732189677,83,"Julio",2014,71,195,48,151165787,55.7575086777185,"0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
1395,"Tomorrowland","No","Yes",190000000,221.318848365857,22.296076,5.12621694810732,130,"Mayo",2015,62,102,343,209154322,57.9276647299808,"0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0"
1396,"Sympathy for Lady Vengeance","Yes","No",15000000,131.203496371333,7.400261,2.74315763064287,115,"Julio",2005,0,28,30,23803308,44.6592579710553,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
1397,"Surf's Up","Yes","Yes",85000000,187.687609769986,11.526339,3.60709320600578,85,"Junio",2007,95,59,51,149044513,55.6646447784606,"0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
1398,"Lolita","No","Yes",62000000,175.904071857848,10.618141,3.43829777931524,137,"Septiembre",1997,6,37,138,1060056,30.0435784560257,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
1399,"The Fan","No","Yes",55000000,171.62108251309,12.202063,3.72673206771795,116,"Agosto",1996,56,105,132,18626419,43.3350782767073,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
1400,"The Nice Guys","No","Yes",50000000,168.286210788787,16.075615,4.33549514227548,116,"Mayo",2016,217,109,135,62788218,50.2265264057275,"1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
